SITE	LATITUDE	LONGITUDE	DATE	HEURE	COEF_MAREE	MAREE	PROF_TEXT	T (Température)	qT	S (Salinité)	qS	O (Oxygène)	qO
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-02-10	09:00:00	0	inc	S	13.446	2	38.144	2	5.47	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-02-17	09:00:00	0	inc	F	13.395	2	38.106	2	5.60	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-02-17	09:00:00	0	inc	S	13.388	2	38.097	2	5.63	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-02-25	09:00:00	0	inc	F	13.343	2	38.124	2	5.53	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-02-25	09:00:00	0	inc	S	13.317	2	38.112	2	5.47	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-03-02	09:00:00	0	inc	F	13.154	2	38.130	2	5.53	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-03-02	09:00:00	0	inc	S	13.153	2	38.129	2	5.52	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-03-09	09:00:00	0	inc	F	13.036	2	38.143	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-03-09	09:00:00	0	inc	S	13.011	2	38.114	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-03-17	09:00:00	0	inc	F	13.017	2	38.118	2	5.63	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-03-17	09:00:00	0	inc	S	13.227	2	38.100	2	5.81	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-03-22	09:00:00	0	inc	F	13.142	2	38.041	2	5.52	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-03-22	09:00:00	0	inc	S	13.520	2	37.947	2	5.62	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-03-31	09:00:00	0	inc	F	13.174	2	38.124	2	5.52	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-03-31	09:00:00	0	inc	S	13.072	2	37.873	2	5.48	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-04-06	09:00:00	0	inc	F	13.223	2	37.991	2	5.72	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-04-06	09:00:00	0	inc	S	13.540	2	37.824	2	5.89	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-04-14	09:00:00	0	inc	F	13.348	2	38.024	2	5.72	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-04-14	09:00:00	0	inc	S	13.834	2	37.833	2	5.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-04-21	09:00:00	0	inc	F	13.490	2	38.080	2	5.74	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-04-21	09:00:00	0	inc	S	14.112	2	37.912	2	5.84	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-04-28	09:00:00	0	inc	F	13.639	2	38.063	2	5.79	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-04-28	09:00:00	0	inc	S	15.067	2	37.949	2	5.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-05-04	09:00:00	0	inc	F	14.379	2	37.968	2	5.71	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-05-04	09:00:00	0	inc	S	14.960	2	37.812	2	5.68	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-05-11	09:00:00	0	inc	F	14.389	2	38.021	2	5.71	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-05-11	09:00:00	0	inc	S	15.779	2	37.753	2	5.65	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-05-18	09:00:00	0	inc	S	17.049	2	37.562	2	5.76	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-05-18	09:00:00	0	inc	F	14.420	2	38.012	2	5.69	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-05-25	09:00:00	0	inc	S	17.719	2	37.388	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-05-25	09:00:00	0	inc	F	14.325	2	38.065	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-06-01	09:00:00	0	inc	S	19.095	2	37.756	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-06-01	09:00:00	0	inc	F	14.405	2	38.097	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-06-08	09:00:00	0	inc	S	20.615	2	37.798	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-06-08	09:00:00	0	inc	F	14.588	2	38.090	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-06-15	09:00:00	0	inc	S	19.791	2	37.880	2	5.46	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-06-15	09:00:00	0	inc	F	14.992	2	38.072	2	5.81	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-06-22	09:00:00	0	inc	S	20.379	2	37.931	2	5.12	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-06-22	09:00:00	0	inc	F	14.024	2	38.102	2	5.94	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-06-29	09:00:00	0	inc	S	23.249	2	37.996	2	5.21	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-06-29	09:00:00	0	inc	F	14.558	2	38.064	2	5.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-07-06	09:00:00	0	inc	S	24.273	2	37.968	2	5.05	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-07-06	09:00:00	0	inc	F	14.823	2	38.070	2	5.88	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-07-13	09:00:00	0	inc	S	999999.000	5	999999.000	5	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-07-13	09:00:00	0	inc	F	999999.000	5	999999.000	5	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-07-20	09:00:00	0	inc	S	999999.000	5	999999.000	5	5.12	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-07-20	09:00:00	0	inc	F	999999.000	5	999999.000	5	6.03	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-07-27	09:00:00	0	inc	S	25.498	2	999999.000	5	5.10	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-07-27	09:00:00	0	inc	F	999999.000	5	999999.000	5	5.88	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-08-03	09:00:00	0	inc	S	25.120	2	38.208	2	4.93	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-08-03	09:00:00	0	inc	F	15.030	2	38.068	2	6.02	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-08-10	09:00:00	0	inc	S	25.404	2	38.236	2	4.81	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-08-10	09:00:00	0	inc	F	15.333	2	37.988	2	6.08	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-08-17	09:00:00	0	inc	S	25.051	2	38.252	2	4.92	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-08-17	09:00:00	0	inc	F	14.987	2	37.995	2	5.90	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-08-24	09:00:00	0	inc	S	24.685	2	38.292	2	4.94	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-08-24	09:00:00	0	inc	F	14.217	2	38.084	2	5.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-08-31	09:00:00	0	inc	S	24.286	2	38.266	2	4.96	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-08-31	09:00:00	0	inc	F	14.494	2	38.046	2	5.81	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-09-07	09:00:00	0	inc	S	24.500	2	38.310	2	4.86	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-09-07	09:00:00	0	inc	F	15.347	2	38.057	2	6.09	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-09-14	09:00:00	0	inc	S	24.016	2	38.341	2	4.73	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-09-14	09:00:00	0	inc	F	14.997	2	38.099	2	6.11	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-09-21	09:00:00	0	inc	S	23.148	2	38.331	2	4.99	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-09-21	09:00:00	0	inc	F	15.565	2	38.161	2	6.08	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-09-28	09:00:00	0	inc	S	22.306	2	38.293	2	5.03	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-09-28	09:00:00	0	inc	F	14.635	2	38.070	2	5.86	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-10-05	09:00:00	0	inc	S	22.027	2	38.310	2	5.13	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-10-05	09:00:00	0	inc	F	15.613	2	38.104	2	6.22	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-10-12	09:00:00	0	inc	S	999999.000	9	999999.000	9	5.08	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-10-12	09:00:00	0	inc	F	999999.000	9	999999.000	9	6.26	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-10-20	09:00:00	0	inc	S	19.785	2	38.283	2	999999.00	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-10-20	09:00:00	0	inc	F	16.057	2	38.082	2	999999.00	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-11-02	09:00:00	0	inc	S	19.413	2	38.018	2	5.13	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-11-02	09:00:00	0	inc	F	19.819	2	38.237	2	5.16	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-11-09	09:00:00	0	inc	S	19.583	2	38.162	2	5.11	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-11-09	09:00:00	0	inc	F	19.442	2	38.156	2	5.07	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-11-16	09:00:00	0	inc	S	999999.000	9	999999.000	9	5.31	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-11-16	09:00:00	0	inc	F	999999.000	9	999999.000	9	5.32	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-11-23	09:00:00	0	inc	S	17.445	2	38.158	2	5.29	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-11-23	09:00:00	0	inc	F	16.709	2	38.169	2	5.31	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-11-30	09:00:00	0	inc	S	16.826	2	38.031	2	5.40	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-11-30	09:00:00	0	inc	F	17.231	2	38.194	2	5.37	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-12-07	09:00:00	0	inc	S	16.689	2	38.149	2	6.38	3
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-12-07	09:00:00	0	inc	F	16.451	2	38.150	2	5.69	3
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-12-14	09:00:00	0	inc	S	16.164	2	38.144	2	5.19	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-12-14	09:00:00	0	inc	F	16.174	2	38.147	2	5.39	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-12-21	09:00:00	0	inc	S	15.895	2	38.138	2	5.44	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-12-21	09:00:00	0	inc	F	15.915	2	38.142	2	5.40	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-12-28	09:00:00	0	inc	S	15.410	2	38.092	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-12-28	09:00:00	0	inc	F	15.449	2	38.097	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-01-04	09:00:00	0	inc	S	15.050	2	38.083	2	5.49	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-01-04	09:00:00	0	inc	F	15.056	2	38.101	2	5.41	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-01-11	09:00:00	0	inc	S	14.779	2	38.062	2	5.53	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-01-11	09:00:00	0	inc	F	14.804	2	38.061	2	5.51	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-01-21	09:00:00	0	inc	S	14.391	2	38.053	2	5.56	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-01-21	09:00:00	0	inc	F	14.390	2	38.059	2	5.64	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-01-25	09:00:00	0	inc	S	999999.000	9	999999.000	9	5.70	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-01-25	09:00:00	0	inc	F	999999.000	9	999999.000	9	5.73	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-02-01	09:00:00	0	inc	S	13.463	2	38.143	2	5.47	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-02-01	09:00:00	0	inc	F	13.480	2	38.157	2	5.49	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-02-08	09:00:00	0	inc	S	13.295	2	38.169	2	5.65	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-02-08	09:00:00	0	inc	F	13.295	2	38.169	2	5.52	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-02-15	09:00:00	0	inc	S	13.212	2	38.199	2	5.51	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-02-15	09:00:00	0	inc	F	13.227	2	38.197	2	5.52	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-02-23	09:00:00	0	inc	S	13.023	2	38.193	2	5.58	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-02-23	09:00:00	0	inc	F	13.161	2	38.241	2	5.49	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-03-01	09:00:00	0	inc	S	12.972	2	38.263	2	5.45	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-03-01	09:00:00	0	inc	F	12.992	2	38.260	2	5.48	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-03-07	09:00:00	0	inc	S	12.805	2	38.240	2	5.59	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-03-07	09:00:00	0	inc	F	12.809	2	38.240	2	5.48	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-03-15	09:00:00	0	inc	S	13.041	2	38.252	2	5.75	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-03-15	09:00:00	0	inc	F	12.835	2	38.256	2	5.43	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-03-22	09:00:00	0	inc	S	14.124	2	38.230	2	6.18	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-03-22	09:00:00	0	inc	F	12.827	2	38.265	2	5.41	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-03-29	09:00:00	0	inc	S	14.260	2	38.182	2	6.00	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-03-29	09:00:00	0	inc	F	13.417	2	38.256	2	5.62	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-04-05	09:00:00	0	inc	S	13.949	2	38.147	2	5.93	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-04-05	09:00:00	0	inc	F	13.743	2	38.179	2	5.90	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-04-12	09:00:00	0	inc	S	13.714	2	38.165	2	5.77	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-04-12	09:00:00	0	inc	F	13.566	2	38.181	2	5.77	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-04-19	09:00:00	0	inc	S	14.038	2	38.133	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-04-19	09:00:00	0	inc	F	13.483	2	38.188	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-04-26	09:00:00	0	inc	S	14.269	2	38.103	2	5.84	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-04-26	09:00:00	0	inc	F	13.851	2	38.155	2	5.73	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-05-03	09:00:00	0	inc	S	16.941	2	37.967	2	5.65	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-05-03	09:00:00	0	inc	F	14.164	2	38.115	2	5.71	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-05-10	09:00:00	0	inc	S	17.779	2	37.720	2	5.80	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-05-10	09:00:00	0	inc	F	14.516	2	38.040	2	5.61	3
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-05-17	09:00:00	0	inc	S	18.206	2	37.846	2	5.51	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-05-17	09:00:00	0	inc	F	14.690	2	38.167	2	5.73	3
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-05-24	09:00:00	0	inc	S	18.751	2	37.815	2	5.64	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-05-24	09:00:00	0	inc	F	14.658	2	38.106	2	5.76	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-05-31	09:00:00	0	inc	S	20.803	2	37.985	2	5.42	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-05-31	09:00:00	0	inc	F	14.406	2	38.159	2	5.75	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-06-07	09:00:00	0	inc	S	21.794	2	38.036	2	5.37	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-06-07	09:00:00	0	inc	F	14.399	2	38.188	2	5.67	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-06-15	09:00:00	0	inc	S	20.212	2	38.215	2	5.31	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-06-15	09:00:00	0	inc	F	15.067	2	38.188	2	5.77	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-06-21	09:00:00	0	inc	S	999999.000	9	999999.000	9	5.20	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-06-21	09:00:00	0	inc	F	999999.000	9	999999.000	9	5.80	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-06-28	09:00:00	0	inc	S	24.335	2	38.209	2	5.04	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-06-28	09:00:00	0	inc	F	14.930	2	38.204	2	5.61	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-07-06	09:00:00	0	inc	S	23.017	2	38.240	2	5.09	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-07-06	09:00:00	0	inc	F	14.097	2	38.230	2	5.29	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-07-12	09:00:00	0	inc	S	23.217	2	38.238	2	5.09	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-07-12	09:00:00	0	inc	F	14.063	2	38.234	2	5.43	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-07-19	09:00:00	0	inc	S	24.584	2	38.253	2	4.92	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-07-19	09:00:00	0	inc	F	14.330	2	38.215	2	5.49	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-07-26	09:00:00	0	inc	S	25.418	2	38.379	2	4.86	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-07-26	09:00:00	0	inc	F	15.218	2	38.170	2	6.00	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-08-02	09:00:00	0	inc	F	15.717	2	38.162	2	5.87	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-08-02	09:00:00	0	inc	S	26.179	2	38.414	2	4.76	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-08-09	09:00:00	0	inc	F	14.442	2	38.160	2	5.67	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-08-09	09:00:00	0	inc	S	24.908	2	38.476	2	4.84	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-08-16	09:00:00	0	inc	F	16.093	2	38.130	2	6.10	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-08-16	09:00:00	0	inc	S	24.265	2	38.460	2	4.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-08-23	09:00:00	0	inc	F	15.397	2	38.123	2	5.88	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-08-23	09:00:00	0	inc	S	24.026	2	38.408	2	4.85	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-08-30	09:00:00	0	inc	F	15.552	2	38.129	2	5.89	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-08-30	09:00:00	0	inc	S	24.334	2	38.451	2	4.82	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-09-06	09:00:00	0	inc	F	14.562	2	38.155	2	5.68	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-09-06	09:00:00	0	inc	S	24.237	2	38.393	2	4.89	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-09-13	09:00:00	0	inc	F	15.033	2	38.160	2	5.79	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-09-13	09:00:00	0	inc	S	22.755	2	38.277	2	4.87	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-09-20	09:00:00	0	inc	F	17.150	2	38.169	2	5.66	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-09-20	09:00:00	0	inc	S	22.981	2	38.347	2	4.91	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-09-27	09:00:00	0	inc	F	15.125	2	38.136	2	5.71	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-09-27	09:00:00	0	inc	S	22.697	2	38.419	2	4.95	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-10-04	09:00:00	0	inc	F	15.699	2	38.066	2	6.02	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-10-04	09:00:00	0	inc	S	21.473	2	38.330	2	4.96	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-10-11	09:00:00	0	inc	F	19.855	2	38.325	2	5.21	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-10-11	09:00:00	0	inc	S	20.715	2	38.382	2	5.07	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-10-18	09:00:00	0	inc	F	20.143	2	38.383	2	5.11	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-10-18	09:00:00	0	inc	S	20.320	2	38.387	2	5.13	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-10-25	09:00:00	0	inc	F	19.187	2	38.323	2	5.23	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-10-25	09:00:00	0	inc	S	19.989	2	38.318	2	5.04	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-11-02	09:00:00	0	inc	F	19.644	2	38.330	2	5.10	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-11-02	09:00:00	0	inc	S	19.772	2	38.274	2	5.17	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-11-08	09:00:00	0	inc	F	19.575	2	38.284	2	5.11	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-11-08	09:00:00	0	inc	S	19.633	2	38.284	2	5.13	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-11-15	09:00:00	0	inc	F	19.193	2	38.242	2	5.13	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-11-15	09:00:00	0	inc	S	19.165	2	38.238	2	5.13	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-11-23	09:00:00	0	inc	F	18.136	2	38.233	2	5.33	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-11-23	09:00:00	0	inc	S	18.086	2	38.237	2	5.32	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-11-29	09:00:00	0	inc	F	16.956	2	38.263	2	5.39	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-11-29	09:00:00	0	inc	S	16.950	2	38.261	2	5.30	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-12-06	09:00:00	0	inc	F	16.483	2	38.223	2	5.37	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-12-06	09:00:00	0	inc	S	16.452	2	38.218	2	5.11	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-12-13	09:00:00	0	inc	F	15.436	2	38.186	2	5.35	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-12-13	09:00:00	0	inc	S	15.683	2	38.178	2	5.30	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-12-20	09:00:00	0	inc	F	14.720	2	38.120	2	5.48	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-12-20	09:00:00	0	inc	S	14.712	2	38.112	2	5.48	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-12-27	09:00:00	0	inc	F	14.145	2	38.151	2	5.43	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2005-12-27	09:00:00	0	inc	S	14.151	2	38.149	2	5.48	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2006-01-04	09:00:00	0	inc	F	13.955	2	38.195	2	5.58	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2006-01-04	09:00:00	0	inc	S	13.951	2	38.193	2	5.43	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2006-01-10	09:00:00	0	inc	F	13.668	2	38.213	2	5.48	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2006-01-10	09:00:00	0	inc	S	13.661	2	38.211	2	5.46	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2006-01-17	09:00:00	0	inc	F	13.315	2	38.206	2	5.46	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2006-01-17	09:00:00	0	inc	S	13.274	2	38.187	2	5.47	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2006-01-24	09:00:00	0	inc	F	13.230	2	38.201	2	5.56	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2006-01-24	09:00:00	0	inc	S	13.206	2	38.203	2	5.53	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2006-01-31	09:00:00	0	inc	F	12.890	2	38.172	2	5.49	6
